Company Name,Exchange:Ticker,S&P Entity ID,Industry Classifications,Company Type,Exchanges [Primary Listing],Exchanges [Secondary Listings],Website,Geographic Region,Headquarters - Country,Offices,Primary Address
"StarTek, Inc. (NYSE:SRT)",NYSE:SRT,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.startek.com,United States and Canada,United States,"Headquarters
8200 East Maplewood Avenue
Suite 100 
Greenwood Village, Colorado    80111
United States
Main Phone: 303-262-4500","Headquarters
8200 East Maplewood Avenue
Suite 100 
Greenwood Village, Colorado    80111
United States
Main Phone: 303-262-4500"
Stratasys Ltd. (NasdaqGS:SSYS),NasdaqGS:SSYS,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.stratasys.com,United States and Canada,United States,"Headquarters
7665 Commerce Way 
Eden Prairie, Minnesota    55344
United States
Main Phone: 952-937-3000
Main Fax: 952-937-0070","Headquarters
7665 Commerce Way 
Eden Prairie, Minnesota    55344
United States
Main Phone: 952-937-3000
Main Fax: 952-937-0070"
SunPower Corporation (NasdaqGS:SPWR),NasdaqGS:SPWR,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.sunpowercorp.com,United States and Canada,United States,"Headquarters
77 Rio Robles 
San Jose, California    95134
United States
Main Phone: 408-240-5500

1414 Harbour Way South 
Richmond, California    94804
United States
Main Phone: 510-540-0550

Delaware
United States","Headquarters
77 Rio Robles 
San Jose, California    95134
United States
Main Phone: 408-240-5500"
"Super Micro Computer, Inc. (NasdaqGS:SMCI)",NasdaqGS:SMCI,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.supermicro.com,United States and Canada,United States,"Headquarters
980 Rock Avenue 
San Jose, California    95131
United States
Main Phone: 408-503-8000
Main Fax: 408-503-8008","Headquarters
980 Rock Avenue 
San Jose, California    95131
United States
Main Phone: 408-503-8000
Main Fax: 408-503-8008"
Superconductor Technologies Inc. (NasdaqCM:SCON),NasdaqCM:SCON,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.suptech.com,United States and Canada,United States,"Headquarters
9101 Wall Street
Suite 1300 
Austin, Texas    78754
United States
Main Phone: 512-334-8900
Main Fax: 805-967-0342","Headquarters
9101 Wall Street
Suite 1300 
Austin, Texas    78754
United States
Main Phone: 512-334-8900
Main Fax: 805-967-0342"
"Support.com, Inc. (NasdaqCM:SPRT)",NasdaqCM:SPRT,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.support.com,United States and Canada,United States,"Headquarters
900 Chesapeake Drive
2nd Floor 
Redwood City, California    94063
United States
Main Phone: 650-556-9440
Main Fax: 650-556-1195","Headquarters
900 Chesapeake Drive
2nd Floor 
Redwood City, California    94063
United States
Main Phone: 650-556-9440
Main Fax: 650-556-1195"
"Switch, Inc. (NYSE:SWCH)",NYSE:SWCH,602498,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.switch.com,United States and Canada,United States,"Headquarters
7135 South Decatur Boulevard 
Las Vegas, Nevada    89118
United States
Main Phone: 702-444-4111","Headquarters
7135 South Decatur Boulevard 
Las Vegas, Nevada    89118
United States
Main Phone: 702-444-4111"
"Sykes Enterprises, Incorporated (NasdaqGS:SYKE)",NasdaqGS:SYKE,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.sykes.com,United States and Canada,United States,"Headquarters
400 North Ashley Drive
Suite 2800 
Tampa, Florida    33602
United States
Main Phone: 813-274-1000
Other Phone: 800-867-9537","Headquarters
400 North Ashley Drive
Suite 2800 
Tampa, Florida    33602
United States
Main Phone: 813-274-1000
Other Phone: 800-867-9537"
Symantec Corporation (NasdaqGS:SYMC),NasdaqGS:SYMC,362690,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.symantec.com,United States and Canada,United States,"895 Don Mills Road
500-2 Park Centre 
Toronto, Ontario    M3C 1W3
Canada

Headquarters
350 Ellis Street 
Mountain View, California    94043
United States
Main Phone: 650-527-8000

Symantec Education Center
900 Corporate Pointe 
Culver City, California    90230
United States
Main Phone: (424) 750-7000","Headquarters
350 Ellis Street 
Mountain View, California    94043
United States
Main Phone: 650-527-8000"
"Synacor, Inc. (NasdaqGM:SYNC)",NasdaqGM:SYNC,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.synacor.com,United States and Canada,United States,"Headquarters
40 La Riviere Drive
Suite 300 
Buffalo, New York    14202
United States
Main Phone: 716-853-1362
Main Fax: 716-332-0081

465 Main Street
Suite 710 
Buffalo, New York    14203
United States
Main Phone: 716-853-1362","Headquarters
40 La Riviere Drive
Suite 300 
Buffalo, New York    14202
United States
Main Phone: 716-853-1362
Main Fax: 716-332-0081"
Synaptics Incorporated (NasdaqGS:SYNA),NasdaqGS:SYNA,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.synaptics.com,United States and Canada,United States,"Headquarters
1251 McKay Drive 
San Jose, California    95131
United States
Main Phone: 408-904-1100
Main Fax: 408-904-1110

Delaware
United States","Headquarters
1251 McKay Drive 
San Jose, California    95131
United States
Main Phone: 408-904-1100
Main Fax: 408-904-1110"
"Synchronoss Technologies, Inc. (NasdaqGS:SNCR)",NasdaqGS:SNCR,588957,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.synchronoss.com,United States and Canada,United States,"Headquarters
200 Crossing Boulevard
8th Floor 
Bridgewater, New Jersey    08807
United States
Main Phone: 866-620-3940","Headquarters
200 Crossing Boulevard
8th Floor 
Bridgewater, New Jersey    08807
United States
Main Phone: 866-620-3940"
SYNNEX Corporation (NYSE:SNX),NYSE:SNX,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.synnex.com,United States and Canada,United States,"5845 Collections Center Drive 
Chicago, Illinois    60693
United States

Headquarters
44201 Nobel Drive 
Fremont, California    94538
United States
Main Phone: 510-656-3333
Main Fax: 510-668-3777

1041 East Butler Road Suite 1200 
Greenville, South Carolina    29607
United States","Headquarters
44201 Nobel Drive 
Fremont, California    94538
United States
Main Phone: 510-656-3333
Main Fax: 510-668-3777"
"Synopsys, Inc. (NasdaqGS:SNPS)",NasdaqGS:SNPS,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.synopsys.com,United States and Canada,United States,"Headquarters
690 East Middlefield Road 
Mountain View, California    94043
United States
Main Phone: 650-584-5000
Other Phone: 800-541-7737

Delaware
United States

1030 West Maude Avenue 
Sunnyvale, California    94085
United States","Headquarters
690 East Middlefield Road 
Mountain View, California    94043
United States
Main Phone: 650-584-5000
Other Phone: 800-541-7737"
"Syntel, Inc. (NasdaqGS:SYNT)",NasdaqGS:SYNT,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.syntelinc.com,United States and Canada,United States,"Headquarters
525 East Big Beaver Road
Suite 300 
Troy, Michigan    48083
United States
Main Phone: 248-619-2800","Headquarters
525 East Big Beaver Road
Suite 300 
Troy, Michigan    48083
United States
Main Phone: 248-619-2800"
Systemax Inc. (NYSE:SYX),NYSE:SYX,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.systemax.com,United States and Canada,United States,"Headquarters
11 Harbor Park Drive 
Port Washington, New York    11050
United States
Main Phone: 516-608-7000
Main Fax: 516-608-7001","Headquarters
11 Harbor Park Drive 
Port Washington, New York    11050
United States
Main Phone: 516-608-7000
Main Fax: 516-608-7001"
"Tableau Software, Inc. (NYSE:DATA)",NYSE:DATA,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.tableau.com,United States and Canada,United States,"Headquarters
1621 North 34th Street 
Seattle, Washington    98103
United States
Main Phone: 206-633-3400
Main Fax: 206-633-3004","Headquarters
1621 North 34th Street 
Seattle, Washington    98103
United States
Main Phone: 206-633-3400
Main Fax: 206-633-3004"
Taitron Components Incorporated (NasdaqCM:TAIT),NasdaqCM:TAIT,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.taitroncomponents.com,United States and Canada,United States,"Headquarters
28040 West Harrison Parkway 
Valencia, California    91355
United States
Main Phone: 661-257-6060
Main Fax: 661-257-6415
Other Phone: 800-247-2232","Headquarters
28040 West Harrison Parkway 
Valencia, California    91355
United States
Main Phone: 661-257-6060
Main Fax: 661-257-6415
Other Phone: 800-247-2232"
"Take-Two Interactive Software, Inc. (NasdaqGS:TTWO)",NasdaqGS:TTWO,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.take2games.com,United States and Canada,United States,"Headquarters
622 Broadway 
New York, New York    10012
United States
Main Phone: 646-536-2842
Main Fax: 646-536-2926

4 Victoria Street 
Windsor, Berkshire    SL4 1EN
United Kingdom
Main Phone: 01753 496 600

Delaware
United States","Headquarters
622 Broadway 
New York, New York    10012
United States
Main Phone: 646-536-2842
Main Fax: 646-536-2926"
Tech Data Corporation (NasdaqGS:TECD),NasdaqGS:TECD,318162,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.techdata.com,United States and Canada,United States,"Baierbrunner Str. 25 
Munich    81379
Germany
Main Phone: 49 89 7494 2858
Main Fax: 49 89 7427 2857

P.O. Box 100594 
Pasadena, California    91189-0594
United States

Headquarters
5350 Tech Data Drive 
Clearwater, Florida    33760
United States
Main Phone: 727-539-7429
Main Fax: 727-538-5860
Other Phone: 800-292-7906","Headquarters
5350 Tech Data Drive 
Clearwater, Florida    33760
United States
Main Phone: 727-539-7429
Main Fax: 727-538-5860
Other Phone: 800-292-7906"
Technical Communications Corporation (NasdaqCM:TCCO),NasdaqCM:TCCO,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.tccsecure.com,United States and Canada,United States,"Headquarters
100 Domino Drive 
Concord, Massachusetts    01742
United States
Main Phone: 978-287-5100
Main Fax: 978-371-1280","Headquarters
100 Domino Drive 
Concord, Massachusetts    01742
United States
Main Phone: 978-287-5100
Main Fax: 978-371-1280"
"TechTarget, Inc. (NasdaqGM:TTGT)",NasdaqGM:TTGT,-,Information Technology (Primary),Public Company,Nasdaq Global Market (NasdaqGM),-,www.techtarget.com,United States and Canada,United States,"Headquarters
275 Grove Street 
Newton, Massachusetts    02466
United States
Main Phone: 617-431-9200
Main Fax: 617-431-9201
Other Phone: 888-274-4111","Headquarters
275 Grove Street 
Newton, Massachusetts    02466
United States
Main Phone: 617-431-9200
Main Fax: 617-431-9201
Other Phone: 888-274-4111"
"Telaria, Inc. (NYSE:TLRA)",NYSE:TLRA,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.telaria.com,United States and Canada,United States,"Headquarters
1501 Broadway
Suite 801 
New York, New York    10036
United States
Main Phone: 646-723-5300","Headquarters
1501 Broadway
Suite 801 
New York, New York    10036
United States
Main Phone: 646-723-5300"
"Telenav, Inc. (NasdaqGS:TNAV)",NasdaqGS:TNAV,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.telenav.com,United States and Canada,United States,"Headquarters
4655 Great America Parkway
Suite 300 
Santa Clara, California    95054
United States
Main Phone: 408-245-3800
Main Fax: 408-245-0238","Headquarters
4655 Great America Parkway
Suite 300 
Santa Clara, California    95054
United States
Main Phone: 408-245-3800
Main Fax: 408-245-0238"
"TeleTech Holdings, Inc. (NasdaqGS:TTEC)",NasdaqGS:TTEC,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.teletech.com,United States and Canada,United States,"Headquarters
9197 South Peoria Street 
Englewood, Colorado    80112
United States
Main Phone: 303-397-8100
Other Phone: 800-835-3832","Headquarters
9197 South Peoria Street 
Englewood, Colorado    80112
United States
Main Phone: 303-397-8100
Other Phone: 800-835-3832"
Teradata Corporation (NYSE:TDC),NYSE:TDC,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.teradata.com,United States and Canada,United States,"5325 Zuni Street 
Denver, Colorado    80221
United States
Main Phone: 1 303-477-0650

Delaware
United States

11695 Johns Creek Parkway
4th Floor 
Johns Creek, Georgia    30097
United States

100 North Sepulveda Boulevard
14th Floor 
El Segundo, California    90245
United States

Headquarters
10000 Innovation Drive 
Dayton, Ohio    45342
United States
Main Phone: 866-548-8348
Other Phone: 937-242-4030","Headquarters
10000 Innovation Drive 
Dayton, Ohio    45342
United States
Main Phone: 866-548-8348
Other Phone: 937-242-4030"
"Teradyne, Inc. (NYSE:TER)",NYSE:TER,102289,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.teradyne.com,United States and Canada,United States,"Headquarters
600 Riverpark Drive 
North Reading, Massachusetts    01864
United States
Main Phone: 978-370-2700

30701 Agoura Road 
Agoura Hills, California    90301
United States","Headquarters
600 Riverpark Drive 
North Reading, Massachusetts    01864
United States
Main Phone: 978-370-2700"
TESSCO Technologies Incorporated (NasdaqGS:TESS),NasdaqGS:TESS,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.tessco.com,United States and Canada,United States,"Headquarters
11126 McCormick Road 
Hunt Valley, Maryland    21031
United States
Main Phone: 410-229-1000
Main Fax: 410-527-0005
Other Phone: 800-508-5444","Headquarters
11126 McCormick Road 
Hunt Valley, Maryland    21031
United States
Main Phone: 410-229-1000
Main Fax: 410-527-0005
Other Phone: 800-508-5444"
Texas Instruments Incorporated (NasdaqGS:TXN),NasdaqGS:TXN,102310,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.ti.com,United States and Canada,United States,"Headquarters
12500 TI Boulevard 
Dallas, Texas    75243
United States
Main Phone: 214-479-3773

Delaware
United States

3833 Kifer Road 
Santa Clara, California    95051
United States","Headquarters
12500 TI Boulevard 
Dallas, Texas    75243
United States
Main Phone: 214-479-3773"
The Descartes Systems Group Inc (TSX:DSG),TSX:DSG,-,Information Technology (Primary),Public Company,-,"NasdaqGS:DSGX
Company: The Descartes Systems Group Inc
(IQT2605629) - Nasdaq Global Select (NasdaqGS)",www.descartes.com,United States and Canada,Canada,"Headquarters
120 Randall Drive 
Waterloo, Ontario    N2V 1C6
Canada
Main Phone: 519-746-8110
Main Fax: 519-747-0082
Other Phone: 800-419-8495

808 Howell Street Suite 400 
Seattle, Washington    98101
United States
Main Phone: 206-583-0100
Main Fax: 206-652-8665","Headquarters
120 Randall Drive 
Waterloo, Ontario    N2V 1C6
Canada
Main Phone: 519-746-8110
Main Fax: 519-747-0082
Other Phone: 800-419-8495"
"The Hackett Group, Inc. (NasdaqGS:HCKT)",NasdaqGS:HCKT,-,Information Technology (Primary),Public Company,Nasdaq Global Select (NasdaqGS),-,www.thehackettgroup.com,United States and Canada,United States,"Headquarters
1001 Brickell Bay Drive
30th Floor 
Miami, Florida    33131
United States
Main Phone: 305-375-8005
Main Fax: 305-379-8810
Other Phone: 866-844-6514","Headquarters
1001 Brickell Bay Drive
30th Floor 
Miami, Florida    33131
United States
Main Phone: 305-375-8005
Main Fax: 305-379-8810
Other Phone: 866-844-6514"
"The LGL Group, Inc. (AMEX:LGL)",AMEX:LGL,-,Information Technology (Primary),Public Company,NYSE MKT LLC (AMEX),-,www.lglgroup.com,United States and Canada,United States,"Headquarters
2525 Shader Road 
Orlando, Florida    32804
United States
Main Phone: 407-298-2000

New York, New York
United States

Jersey City, New Jersey
United States","Headquarters
2525 Shader Road 
Orlando, Florida    32804
United States
Main Phone: 407-298-2000"
"The Meet Group, Inc. (NasdaqCM:MEET)",NasdaqCM:MEET,-,Information Technology (Primary),Public Company,Nasdaq Capital Market (NasdaqCM),-,www.themeetgroup.com,United States and Canada,United States,"Headquarters
100 Union Square Drive 
New Hope, Pennsylvania    18938
United States
Main Phone: 215-862-1162","Headquarters
100 Union Square Drive 
New Hope, Pennsylvania    18938
United States
Main Phone: 215-862-1162"
"The Rubicon Project, Inc. (NYSE:RUBI)",NYSE:RUBI,-,Information Technology (Primary),Public Company,New York Stock Exchange (NYSE),-,www.rubiconproject.com,United States and Canada,United States,"Headquarters
12181 Bluff Creek Drive
4th Floor 
Los Angeles, California    90094
United States
Main Phone: 310-207-0272","Headquarters
12181 Bluff Creek Drive
4th Floor 
Los Angeles, California    90094
United States
Main Phone: 310-207-0272"
